Index,Server,Path,Artist,Album,Song,Genre,Type
170,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Who,Tommy,03 The Who-Tommy Side 3.aiff,Rock,Load
171,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,The Who,Tommy,04 The Who-Tommy Side 4.aiff,Rock,Load
172,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Thelonious Monk,Criss Cross,01 Side 1.aiff,Rock,Load
173,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Thelonious Monk,Criss Cross,02 Side 2.aiff,Rock,Load
174,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,01 Late Night Ramble.mp3,Rock,Load
175,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,02 Angola Way.mp3,Rock,Load
176,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,03 Wanna Be Blue.mp3,Rock,Load
177,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,04 Telluride.mp3,Rock,Load
178,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,05 Winds Of The World.mp3,Rock,Load
179,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,18 South,Soulful Southern Roots Music,06 Run On.mp3,Rock,Load
180,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,01 On The Beautiful Danube Waltz.mp3,Classic,Vinyl
181,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,02 Tales From the Vienna Woods.mp3,Classic,Vinyl
182,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,03 Radetzky March.mp3,Classic,Vinyl
183,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,04 Jubilee Waltz.mp3,Classic,Vinyl
184,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,05 Thunder and Lightning Polka.mp3,Classic,Vinyl
185,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,06 Morning Papers Waltz 1.mp3,Classic,Vinyl
186,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,07 Die Fledermaus Polka.mp3,Classic,Vinyl
187,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,08 Tales From the Vienna Woods.mp3,Classic,Vinyl
188,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,A Fielder Boston Pops,The Blue Danube,09 Pizzacato Polka.mp3,Classic,Vinyl
189,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aerosmith,My Aerosmith Compilation,01 Cryin.mp3,Rock,Load
190,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aerosmith,My Aerosmith Compilation,03 Boogie Man.mp3,Rock,Load
191,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Feels So Right.mp3,Country,Vinyl
192,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Love In The Fisrt Degree.mp3,Country,Vinyl
193,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Mountain Music.mp3,Country,Vinyl
194,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,My Home's In Alabama.mp3,Country,Vinyl
195,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Old Flame.mp3,Country,Vinyl
196,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,She And I.mp3,Country,Vinyl
197,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Tennesse River.mp3,Country,Vinyl
198,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,The Fans.mp3,Country,Vinyl
199,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alabama,Alabama Greatest Hits,Why Lady Why.mp3,Country,Vinyl
200,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,01 Shasta.mp3,Jazz,Load
201,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,02 Big Hook.mp3,Jazz,Load
202,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,03 April Joy.mp3,Jazz,Load
203,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,04 There Will Never Be Another You_Not You Again.mp3,Jazz,Load
204,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,05 Look What You've Done.mp3,Jazz,Load
205,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,06 Lost In Lunel.mp3,Jazz,Load
206,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,07 Road Song.mp3,Jazz,Load
207,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,08 Lonesome Clapper.mp3,Jazz,Load
208,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,09 Summer Soft.mp3,Jazz,Load
209,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alex Hargreaves,Prelude,10 Untitled.mp3,Jazz,Load
210,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee,In Tennessee,01 Let's Boogie.mp3,Rock,Load
211,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,01 Boogie On.mp3,Rock,Load
212,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,02 Hold Me Tight.mp3,Rock,Load
213,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,03 Portable Peolple.mp3,Rock,Load
214,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,04 Rock Your Mama.mp3,Rock,Load
215,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,05 Cross Roads.mp3,Rock,Load
216,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,06 Sounds.mp3,Rock,Load
217,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,07 Don't Be Cruel.mp3,Rock,Load
218,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,08 Money Honey.mp3,Rock,Load
219,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,09 Slow Down.mp3,Rock,Load
220,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,11 Mystery Train.mp3,Rock,Load
221,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,12 There's A Feelin.mp3,Rock,Load
222,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,13 Keep A Knockin.mp3,Rock,Load
223,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,14 I've Got Eyes For You Baby.mp3,Rock,Load
224,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,15 Got To Keep Movin.mp3,Rock,Load
225,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,16 Running Around.mp3,Rock,Load
226,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,All Lifes Trials.mp3,Rock,Load
227,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,Every Blues You've Ever Heard.mp3,Rock,Load
228,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,Freedom For The Stallion.mp3,Rock,Load
229,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,Going Through The Door.mp3,Rock,Load
230,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,How Many Times.mp3,Rock,Load
231,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,Im Writin You A Letter.mp3,Rock,Load
232,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,Ride My Train.mp3,Rock,Load
233,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,In Flight,You Need Love.mp3,Rock,Load
234,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Carry My Load.mp3,Rock,Vinyl
235,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Fallen Angle.mp3,Rock,Vinyl
236,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Funny.mp3,Rock,Vinyl
237,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,I Cant Take It.mp3,Rock,Vinyl
238,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Lay Me Back.mp3,Rock,Vinyl
239,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Let'em Say What They Will.mp3,Rock,Vinyl
240,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,On The Road To Freedom.mp3,Rock,Vinyl
241,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Riffin.mp3,Rock,Vinyl
242,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,Rockin Til The Sun Goes Down.mp3,Rock,Vinyl
243,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,So Sad.mp3,Rock,Vinyl
244,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,The World Is Changing.mp3,Rock,Vinyl
245,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,On The Road To Freedom Alvin Lee & Mylon LeFevre,We Will Shine.mp3,Rock,Vinyl
246,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,01 Rocket Fuel.mp3,Rock,Vinyl
247,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,02 Gonna Turn You On.mp3,Rock,Vinyl
248,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,03 Friday the 13th.mp3,Rock,Vinyl
249,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,04 Some Body Calling Me.mp3,Rock,Vinyl
250,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,05 Aint Nothin Shain.mp3,Rock,Vinyl
251,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,06 Alvin's Blue Thing.mp3,Rock,Vinyl
252,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Alvin Lee & Ten Years Later,Rocket Fuel,07 Devils Screaming.mp3,Rock,Vinyl
253,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Tim O'Brien,Songs from the Mountain,06 When I Die I'll Live Again.mp3,Rock,Load
254,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Antonio Vivaldi,Antonio Vivaldi,01 Side 1.mp3,Classic,Load
255,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),01 Freeway of Love.mp3,Soul,CD
256,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),02 I Knew You Were Waiting (For Me).mp3,Soul,CD
257,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),03 Jump to It.mp3,Soul,CD
258,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),04 Willing to Forgive.mp3,Soul,CD
259,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),05 Doctor's Orders.mp3,Soul,CD
260,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),06 United Together.mp3,Soul,CD
261,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),07 Who's Zoomin' Who.mp3,Soul,CD
262,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),08 A Deeper Love.mp3,Soul,CD
263,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),09 Honey.mp3,Soul,CD
264,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),10 Get It Right.mp3,Soul,CD
265,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),11 Another Night.mp3,Soul,CD
266,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),12 Ever Changing Times.mp3,Soul,CD
267,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),13 Jimmy Lee.mp3,Soul,CD
268,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),14 (You Make Me Feel Like) A Natural Woman.mp3,Soul,CD
269,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Aretha Franklin,Greatest Hits (1980-1994),15 I Dreamed a Dream.mp3,Soul,CD
270,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,01 Alice's Restaurant Massacree.mp3,Folk,Vinyl
271,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,02 Chilling of the Evening.mp3,Folk,Vinyl
272,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,03 Ring-Around-a-Rosy Rag.mp3,Folk,Vinyl
273,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,04 Now and Then.mp3,Folk,Vinyl
274,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,05 I'm Going Home.mp3,Folk,Vinyl
275,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,06 The Motorcycle Song.mp3,Folk,Vinyl
276,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Alice's Restaurant,07 Highway in the Wind.mp3,Folk,Vinyl
277,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,12 Wheel Of Fortune.mp3,Folk,Vinyl
278,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,13 Comining Into LA.mp3,Folk,Vinyl
279,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,14 Creaole Belle.mp3,Folk,Vinyl
280,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,15 Every Hand In the Land.mp3,Folk,Vinyl
281,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,16 Living In The Country.mp3,Folk,Vinyl
282,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,17 My Front PAge.mp3,Folk,Vinyl
283,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,18 Oh In the Morning.mp3,Folk,Vinyl
284,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,19 Oklahoma Hills.mp3,Folk,Vinyl
285,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,20 Running Down the Road.mp3,Folk,Vinyl
286,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Arlo Guthrie,Running Down The Road,21 Stealin.mp3,Folk,Vinyl
287,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,09 Blue Moanin.mp3,Rock,Load
288,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,10 Free Wheelin.mp3,Rock,Load
289,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,11 Givin It All Away.mp3,Rock,Load
290,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,12 Not Fragile.mp3,Rock,Load
291,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,13 Rock Is My LIfe.mp3,Rock,Load
292,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,15 Second Hand.mp3,Rock,Load
293,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,16 Sledge Hammer.mp3,Rock,Load
294,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bachman-Turner Overdrive,Not Fragile,17 You Ain't Seen Nothin Yet.mp3,Rock,Load
295,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,01 Eve Of Destruction.mp3,Rock,Load
296,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,02 She Belongs To Me.mp3,Rock,Load
297,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,03 You Never Had It So Good.mp3,Rock,Load
298,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,04 Sloop John B..mp3,Rock,Load
299,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,05 Baby Blue.mp3,Rock,Load
300,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,06 The Sins Of A Family.mp3,Rock,Load
301,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,07 Try To Remember.mp3,Rock,Load
302,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,08 Mr Man On The Street - Act One.mp3,Rock,Load
303,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,09 You Were On My Mind.mp3,Rock,Load
304,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,10 Ain't No Way I'm Gonna Change My Mind.mp3,Rock,Load
305,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,11 What Exactly's The Matter With Me.mp3,Rock,Load
306,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Barry McGuire,Eve Of Destruction,12 Why Not Stop & Dig It While You Can.mp3,Rock,Load
307,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,01 All This Making Love.mp3,Rock,Vinyl
308,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,02 Baby As You Turn.mp3,Rock,Vinyl
309,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,03 Come On Over.mp3,Rock,Vinyl
310,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,04 Country Lanes.mp3,Rock,Vinyl
311,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,05 Edge Of The Universe.mp3,Rock,Vinyl
312,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,06 Fanny.mp3,Rock,Vinyl
313,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,07 Jive Talkin.mp3,Rock,Vinyl
314,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,08 Lonely Days.mp3,Rock,Vinyl
315,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,09 Night On Broadway.mp3,Rock,Vinyl
316,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,10 Song Bird.mp3,Rock,Vinyl
317,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Bee Gees,Main Course,11 Wind Of Change.mp3,Rock,Vinyl
318,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Holliday,Best Of Billy Holliday,Body & Soul.mp3,Rock,Load
319,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,01 Zanzibar.mp3,Rock,Load
320,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,02 52nd Street.mp3,Rock,Load
321,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,03 Big Shot.mp3,Rock,Load
322,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,04 Half A Mile Away.mp3,Rock,Load
323,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,05 Honesty.mp3,Rock,Load
324,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,06 My Life.mp3,Rock,Load
325,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,07 Rosilinadas Eyes.mp3,Rock,Load
326,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,08 Stilletto.mp3,Rock,Load
327,OSXAir.home.home,/Users/rduvalwa2/Music/iTunes/iTunes Music/Music,Billy Joel,52nd Street,09 Until The Night.mp3,Rock,Load
